listing_link,searched_location,title_bed_bats_review,price_per_night,review_count,review_count_link,host_link,host_response_rate,listing_description,cleanliness_ratings,accuracy_ratings,check-in_ratings,communication_ratings,location_ratings,value_ratings,google_map_location_link,facilities
https://www.airbnb.com/rooms/24424256?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-22&check_out=2024-06-27&source_impression_id=p3_1718221264_P3jC3u2YmVNoawjS&previous_page_section_name=1000&federated_search_id=d4d0a6b2-86be-4b37-8546-625e171c4901,Panchagarh,Rental unit in Siliguri · ★4.66 · 2 bedrooms · 2 beds · 2 baths,$18 ,56 reviews,https://www.airbnb.com/rooms/24424256/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-22&check_out=2024-06-27&source_impression_id=p3_1718221264_P3jC3u2YmVNoawjS&previous_page_section_name=1000&federated_search_id=d4d0a6b2-86be-4b37-8546-625e171c4901,https://www.airbnb.com/users/show/33173390,Response rate: 100%,,4.3,4.6,4.8,4.8,4.5,4.4,"https://maps.google.com/maps?ll=26.72328,88.41752&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Cleaning products', 'Shampoo', 'Dettol body soap', 'Hot water', 'Essentials', 'Hangers', 'Bed linens', 'Extra pillows and blankets', 'Room-darkening shades', 'Iron', 'Safe', 'Clothing storage: wardrobe', 'HDTV with Fire TV, Disney+, Amazon Prime Video, Netflix', 'Books and reading material', 'Window guards', 'AC - split type ductless system', 'Ceiling fan', 'Wifi', 'Dedicated workspace', 'Kitchen', 'Refrigerator', 'Microwave', 'Cooking basics', 'Dishes and silverware', 'Freezer', 'Induction stove', 'Hot water kettle', 'Dining table', 'Private entrance', 'Resort access', 'Patio or balcony', 'Private backyard – Fully fenced', 'Free parking on premises', 'Single level home', 'Pets allowed', 'Luggage dropoff allowed', 'Host greets you', 'Unavailable: Washer\nWasher', 'Unavailable: Dryer\nDryer', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating']"
https://www.airbnb.com/rooms/799598133270472205?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-24&check_out=2024-06-29&source_impression_id=p3_1718221264_P3QwhKlCLtwnjNMz&previous_page_section_name=1000&federated_search_id=d4d0a6b2-86be-4b37-8546-625e171c4901,Panchagarh,Home in Matigara · ★5.0 · 6 bedrooms · 9 beds · 5 baths,$67 ,,,https://www.airbnb.com/users/show/221497670,Response rate: 100%,,5.0,5.0,5.0,5.0,4.7,4.7,"https://maps.google.com/maps?ll=26.7141,88.3659&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Cleaning products', 'Shampoo', 'Body soap', 'Hot water', 'Essentials', 'Hangers', 'Bed linens', 'Extra pillows and blankets', 'Safe', 'Clothing storage', 'Ceiling fan', 'Portable fans', 'Heating', 'Wifi', 'Dedicated workspace', 'Kitchen', 'Refrigerator', 'Dishes and silverware', 'Hot water kettle', 'Dining table', 'Coffee', 'Free parking on premises', 'Luggage dropoff allowed', 'Breakfast', 'Smoking allowed', 'Long term stays allowed', 'Unavailable: Exterior security cameras on property\nExterior security cameras on property', 'Unavailable: TV\nTV', 'Unavailable: Washer\nWasher', 'Unavailable: Dryer\nDryer', 'Unavailable: Air conditioning\nAir conditioning', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm']"
https://www.airbnb.com/rooms/1120210808091506726?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-24&check_out=2024-06-29&source_impression_id=p3_1718221264_P3EzDaflXt2ViMe7&previous_page_section_name=1000&federated_search_id=d4d0a6b2-86be-4b37-8546-625e171c4901,Panchagarh,Home in Jitu · ★5.0 · 3 bedrooms · 5 beds · 3.5 baths,$48 ,3 reviews,https://www.airbnb.com/rooms/1120210808091506726/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-24&check_out=2024-06-29&source_impression_id=p3_1718221264_P3EzDaflXt2ViMe7&previous_page_section_name=1000&federated_search_id=d4d0a6b2-86be-4b37-8546-625e171c4901,https://www.airbnb.com/users/show/221497670,Response rate: 100%,,5.0,5.0,5.0,5.0,5.0,5.0,"https://maps.google.com/maps?ll=26.714781,88.365041&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Cleaning products', 'Shampoo', 'Body soap', 'Hot water', 'Essentials', 'Hangers', 'Bed linens', 'Extra pillows and blankets', 'Safe', 'Clothing storage', 'Air conditioning', 'Ceiling fan', 'Portable fans', 'Heating', 'Exterior security cameras on property', 'Wifi', 'Dedicated workspace', 'Kitchen', 'Refrigerator', 'Dishes and silverware', 'Hot water kettle', 'Dining table', 'Coffee', 'Backyard', 'Free parking on premises', 'Luggage dropoff allowed', 'Breakfast', 'Smoking allowed', 'Long term stays allowed', 'Unavailable: TV\nTV', 'Unavailable: Washer\nWasher', 'Unavailable: Dryer\nDryer', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm']"
https://www.airbnb.com/rooms/954208423390764200?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1763196344&search_mode=regular_search&check_in=2024-06-24&check_out=2024-06-29&source_impression_id=p3_1718221264_P3m0QAyNR2_NDMrK&previous_page_section_name=1000&federated_search_id=d4d0a6b2-86be-4b37-8546-625e171c4901,Panchagarh,Home in Jitu · ★5.0 · 2 bedrooms · 3 beds · 2 baths,$31 ,,,https://www.airbnb.com/users/show/221497670,,,5.0,4.9,4.9,5.0,4.8,5.0,"https://maps.google.com/maps?ll=26.71523,88.36693&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Cleaning products', 'Shampoo', 'Body soap', 'Hot water', 'Essentials', 'Hangers', 'Bed linens', 'Extra pillows and blankets', 'Room-darkening shades', 'Safe', 'Changing table - always at the listing', 'Ceiling fan', 'Portable fans', 'Lock on bedroom door', 'Wifi', 'Kitchen', 'Cooking basics', 'Dishes and silverware', 'Gas stove', 'Hot water kettle', 'Dining table', 'Coffee', 'Private entrance', 'Patio or balcony', 'Private backyard – Not fully fenced', 'Free parking on premises', 'Luggage dropoff allowed', 'Breakfast', 'Smoking allowed', 'Long term stays allowed', 'Host greets you', 'Unavailable: Exterior security cameras on property\nExterior security cameras on property', 'Unavailable: TV\nTV', 'Unavailable: Washer\nWasher', 'Unavailable: Dryer\nDryer', 'Unavailable: Air conditioning\nAir conditioning', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating']"
https://www.airbnb.com/rooms/566899835539561041?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-17&check_out=2024-06-22&source_impression_id=p3_1718221264_P30vZkfOAJS93-ZL&previous_page_section_name=1000&federated_search_id=d4d0a6b2-86be-4b37-8546-625e171c4901,Panchagarh,Condo in Siliguri · ★4.76 · 1 bedroom · 1 bed · 1 bath,$31 ,17 reviews,https://www.airbnb.com/rooms/566899835539561041/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-17&check_out=2024-06-22&source_impression_id=p3_1718221264_P30vZkfOAJS93-ZL&previous_page_section_name=1000&federated_search_id=d4d0a6b2-86be-4b37-8546-625e171c4901,https://www.airbnb.com/users/show/21788067,Response rate: 100%,,4.7,4.9,4.8,5.0,4.9,4.3,"https://maps.google.com/maps?ll=26.73198,88.41533&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Bathtub', 'Cleaning products', 'Shampoo', 'Cinthol body soap', 'Hot water', 'Shower gel', 'Essentials', 'Hangers', 'Bed linens', 'Extra pillows and blankets', 'Clothing storage: closet', 'AC - split type ductless system', 'Ceiling fan', 'Portable fans', 'Heating', 'Exterior security cameras on property', 'Carbon monoxide alarm', 'Fire extinguisher', 'Wifi', 'Dedicated workspace', 'Pocket wifi', 'Kitchen', 'Refrigerator', 'Cooking basics', 'Dishes and silverware', 'Mini fridge', 'Freezer', 'Electric stove', 'Hot water kettle', 'Coffee maker: pour-over coffee', 'Rice maker', 'Private entrance', 'Private patio or balcony', 'Free parking on premises', 'Elevator', 'Pets allowed', 'Long term stays allowed', 'Unavailable: TV\nTV', 'Unavailable: Washer\nWasher', 'Unavailable: Dryer\nDryer', 'Unavailable: Smoke alarm\nSmoke alarm']"
https://www.airbnb.com/rooms/882368291151198080?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1649233845&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718221264_P3aoxcwdn3NViyZN&previous_page_section_name=1000&federated_search_id=d4d0a6b2-86be-4b37-8546-625e171c4901,Panchagarh,Farm stay in Bagdogra · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,$36 ,3 reviews,https://www.airbnb.com/rooms/882368291151198080/reviews?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1649233845&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718221264_P3aoxcwdn3NViyZN&previous_page_section_name=1000&federated_search_id=d4d0a6b2-86be-4b37-8546-625e171c4901,https://www.airbnb.com/users/show/491538657,,,5.0,5.0,5.0,5.0,5.0,5.0,"https://maps.google.com/maps?ll=26.68101,88.314&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Garden view', 'Mountain view', 'Valley view', 'Bathtub', 'Shampoo', 'Conditioner', 'Body soap', 'Hot water', 'Extra pillows and blankets', 'Room-darkening shades', 'Books and reading material', 'Outlet covers', 'Ceiling fan', 'Portable fans', 'Lock on bedroom door', 'Wifi', 'Private patio or balcony', 'Private backyard – Fully fenced', 'Outdoor furniture', 'Hammock', 'Private outdoor kitchen', 'Free parking on premises', 'Pets allowed', 'Breakfast', 'Smoking allowed', 'Cleaning available during stay', 'Unavailable: Exterior security cameras on property\nExterior security cameras on property', 'Unavailable: Kitchen\nKitchen', 'Unavailable: TV\nTV', 'Unavailable: Washer\nWasher', 'Unavailable: Dryer\nDryer', 'Unavailable: Air conditioning\nAir conditioning', 'Unavailable: Essentials\nEssentials', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating']"
https://www.airbnb.com/rooms/904734326143818146?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-15&check_out=2024-06-20&source_impression_id=p3_1718221264_P3FqMqUThZbN4Gca&previous_page_section_name=1000&federated_search_id=d4d0a6b2-86be-4b37-8546-625e171c4901,Panchagarh,Bungalow in Chhota Pathuram · ★5.0 · 3 bedrooms · 3 beds · 3 baths,$60 ,3 reviews,https://www.airbnb.com/rooms/904734326143818146/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-15&check_out=2024-06-20&source_impression_id=p3_1718221264_P3FqMqUThZbN4Gca&previous_page_section_name=1000&federated_search_id=d4d0a6b2-86be-4b37-8546-625e171c4901,https://www.airbnb.com/users/show/388777204,Response rate: 100%,,5.0,5.0,4.7,5.0,5.0,5.0,"https://maps.google.com/maps?ll=26.6811,88.3844&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Mountain view', 'Garden view', 'Bathtub', 'Sri sri shampoo', 'Sri Sri body soap', 'Hot water', 'Shower gel', 'Washer', 'Dryer', 'Essentials', 'Hangers', 'Bed linens', 'Extra pillows and blankets', 'Room-darkening shades', 'Iron', 'Drying rack for clothing', 'Clothing storage: closet', 'Bluetooth sound system', 'Books and reading material', 'Outdoor playground', 'Air conditioning', 'Ceiling fan', 'Portable fans', 'Fire extinguisher', 'First aid kit', 'Wifi', 'Dedicated workspace', 'Kitchen', 'Refrigerator', 'Microwave', 'Cooking basics', 'Dishes and silverware', 'Mini fridge', 'Freezer', 'Gas stove', 'Single oven', 'Hot water kettle', 'Blender', 'Dining table', 'Private patio or balcony', 'Shared backyard', 'Fire pit', 'Outdoor dining area', 'Free driveway parking on premises – 2 spaces', 'Long term stays allowed', 'Unavailable: Exterior security cameras on property\nExterior security cameras on property', 'Unavailable: TV\nTV', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating']"
https://www.airbnb.com/rooms/609677078149820776?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1387722520&search_mode=regular_search&check_in=2024-06-19&check_out=2024-06-24&source_impression_id=p3_1718221264_P3sgfYTmFBQUoiN9&previous_page_section_name=1000&federated_search_id=d4d0a6b2-86be-4b37-8546-625e171c4901,Panchagarh,Home in Kadamtala · ★4.92 · 3 bedrooms · 3.5 shared baths,$22 ,,,https://www.airbnb.com/users/show/455270222,,Relax with the whole family at this peaceful place to stay. Enjoy the elegance of a by-gone era while staying in this Newa House. Beautifully decorated and featuring a roof-top terrace garden,4.9,4.9,4.9,5.0,4.8,4.9,"https://maps.google.com/maps?ll=26.7079,88.3709&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Bathtub', 'Body soap', 'Hot water', 'Free washer', 'Essentials', 'Hangers', 'Bed linens', 'Extra pillows and blankets', 'Iron', 'Safe', 'Clothing storage: wardrobe', '50 inch HDTV with Amazon Prime Video, Disney+, Netflix', 'LG sound system', 'Books and reading material', 'AC - split type ductless system', 'Exterior security cameras on property', 'Fire extinguisher', 'First aid kit', 'Fast wifi – 107 Mbps', 'Dedicated workspace', 'Dishes and silverware', 'Dining table', 'Private entrance', 'Patio or balcony', 'Backyard', 'Outdoor dining area', 'Free parking on premises', 'Luggage dropoff allowed', 'Breakfast', 'Smoking allowed', 'Long term stays allowed', 'Cleaning available during stay', 'Unavailable: Lock on bedroom door\nLock on bedroom door', 'Unavailable: Kitchen\nKitchen', 'Unavailable: Dryer\nDryer', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating']"
https://www.airbnb.com/rooms/854791655036826717?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718222994_P37U8Tr6Od21dFW8&previous_page_section_name=1000&federated_search_id=c30410bc-3e14-43cd-af4a-6022639da7cf,Uttara,Rental unit in Dhaka · 3 bedrooms · 3 beds · 3 baths,$70 ,1 review,https://www.airbnb.com/rooms/854791655036826717/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718222994_P37U8Tr6Od21dFW8&previous_page_section_name=1000&federated_search_id=c30410bc-3e14-43cd-af4a-6022639da7cf,https://www.airbnb.com/users/show/494649264,Responds within a few days or more,,,,,,,,"https://maps.google.com/maps?ll=23.8626,90.39106&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['City skyline view', 'Washer', 'Dryer', 'Iron', 'TV', 'High chair', 'Children’s dinnerware', 'Air conditioning', 'Exterior security cameras on property', 'First aid kit', 'Wifi', 'Kitchen', 'Refrigerator', 'Dishes and silverware', 'Coffee maker', 'Private patio or balcony', 'Free parking on premises', 'EV charger', 'Unavailable: Essentials\nEssentials', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating', 'Unavailable: Hot water\nHot water']"
https://www.airbnb.com/rooms/848779163475379901?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718222997_P3qEchvHFU9zdAhT&previous_page_section_name=1000&federated_search_id=dfb5d5c5-73db-4bf3-aede-e2cb95f0044c,Uttara,Rental unit in Dhaka · 2 bedrooms · 2 baths,,,,https://www.airbnb.com/users/show/192543386,,"I have two bedrooms 2 bath apartment for a single-family close to Dhaka commerce colleague and BUBT. The place is located in a very safe area and a new apartment. close to the international cricket stadium, Mirpur zoo, and the national botanical garden.",,,,,,,"https://maps.google.com/maps?ll=23.86884,90.39398&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Air conditioning', 'Exterior security cameras on property', 'Wifi', 'Dedicated workspace', 'Kitchen', 'Unavailable: TV\nTV', 'Unavailable: Washer\nWasher', 'Unavailable: Dryer\nDryer', 'Unavailable: Essentials\nEssentials', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating', 'Unavailable: Hot water\nHot water']"
https://www.airbnb.com/rooms/34601828?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=758119639&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718222997_P3T--cpJp3hRo6EA&previous_page_section_name=1000&federated_search_id=dfb5d5c5-73db-4bf3-aede-e2cb95f0044c,Uttara,Rental unit in Dhaka · ★4.69 · 1 bedroom · 2 beds · 1 shared bath,$20 ,16 reviews,https://www.airbnb.com/rooms/34601828/reviews?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=758119639&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718222997_P3T--cpJp3hRo6EA&previous_page_section_name=1000&federated_search_id=dfb5d5c5-73db-4bf3-aede-e2cb95f0044c,https://www.airbnb.com/users/show/246023846,,,4.2,4.6,4.7,4.8,4.8,4.6,"https://maps.google.com/maps?ll=23.86243,90.39754&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['City skyline view', 'Hair dryer', 'Shampoo', 'Hot water', 'Washer', 'Dryer', 'Essentials', 'Hangers', 'Iron', 'TV', 'Window AC unit', 'Heating', 'Lock on bedroom door', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'First aid kit', 'Wifi', 'Kitchen', 'Refrigerator', 'Cooking basics', 'Dishes and silverware', 'Private entrance', 'Elevator', 'Gym', 'Breakfast']"
https://www.airbnb.com/rooms/1015983190083736183?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1772299720&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718222997_P3yO2Kr0ZoDsZeAh&previous_page_section_name=1000&federated_search_id=dfb5d5c5-73db-4bf3-aede-e2cb95f0044c,Uttara,Rental unit in Dhaka · 1 bedroom · 1 bed · 2 baths,$14 ,2 reviews,https://www.airbnb.com/rooms/1015983190083736183/reviews?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1772299720&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718222997_P3yO2Kr0ZoDsZeAh&previous_page_section_name=1000&federated_search_id=dfb5d5c5-73db-4bf3-aede-e2cb95f0044c,https://www.airbnb.com/users/show/541218376,,"Kick back and relax in this calm, stylish space.",,,,,,,"https://maps.google.com/maps?ll=23.856141,90.352379&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['TV', 'Lock on bedroom door', 'Fire extinguisher', 'Wifi', 'Kitchen', 'Free parking on premises', 'Unavailable: Exterior security cameras on property\nExterior security cameras on property', 'Unavailable: Washer\nWasher', 'Unavailable: Dryer\nDryer', 'Unavailable: Air conditioning\nAir conditioning', 'Unavailable: Essentials\nEssentials', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating', 'Unavailable: Hot water\nHot water']"
https://www.airbnb.com/rooms/1139923701151975010?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-21&source_impression_id=p3_1718222997_P3XXdg7dQ8WzxtcP&previous_page_section_name=1000&federated_search_id=dfb5d5c5-73db-4bf3-aede-e2cb95f0044c,Uttara,Rental unit in Dhaka · ★New · 3 bedrooms · 2 baths,$40 ,,,https://www.airbnb.com/users/show/286088858,Response rate: 100%,"Relax with the whole family at this peaceful place to stay. Welcome to our cozy 3-bedroom apartment, your home away from home in Dhaka City! Equipped with AC, a washing machine, fridge, TV, and Wi-Fi, it has everything you need for a relaxing stay. Whip up a meal in the convenient kitchen or head out to explore nearby train routes and cafes. Enjoy comfort, safety, and convenience during your Dhaka stay!",,,,,,,"https://maps.google.com/maps?ll=23.8578,90.3548&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Washer', 'TV', 'Air conditioning', 'Wifi', 'Kitchen', 'Pets allowed', 'Self check-in', 'Building staff', 'Unavailable: Exterior security cameras on property\nExterior security cameras on property', 'Unavailable: Dryer\nDryer', 'Unavailable: Essentials\nEssentials', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating', 'Unavailable: Hot water\nHot water']"
https://www.airbnb.com/rooms/975765293097030724?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1736595303&search_mode=regular_search&check_in=2024-06-21&check_out=2024-06-26&source_impression_id=p3_1718221264_P3qpSK0rF_jol02M&previous_page_section_name=1000&federated_search_id=d4d0a6b2-86be-4b37-8546-625e171c4901,Panchagarh,Home in Bagdogra · ★5.0 · 1 bedroom · 1 bed · 1 bath,$17 ,,,https://www.airbnb.com/users/show/536084319,,,5.0,5.0,5.0,5.0,5.0,5.0,"https://maps.google.com/maps?ll=26.6992,88.3197&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Body soap', 'Hot water', 'Hangers', 'Air conditioning', 'Ceiling fan', 'Lock on bedroom door', 'Wifi', 'Dedicated workspace', 'Private backyard – Fully fenced', 'Free parking on premises', 'Private living room', 'Breakfast', 'Unavailable: Exterior security cameras on property\nExterior security cameras on property', 'Unavailable: Kitchen\nKitchen', 'Unavailable: TV\nTV', 'Unavailable: Washer\nWasher', 'Unavailable: Dryer\nDryer', 'Unavailable: Essentials\nEssentials', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating']"
https://www.airbnb.com/rooms/761484661778443177?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1661716447&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221264_P3BPUXn1NI4q6Ezn&previous_page_section_name=1000&federated_search_id=d4d0a6b2-86be-4b37-8546-625e171c4901,Panchagarh,Bed and breakfast in Siliguri · ★5.0 · 1 bedroom · 1 bed · 1 private bath,,12 reviews,https://www.airbnb.com/rooms/761484661778443177/reviews?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1661716447&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221264_P3BPUXn1NI4q6Ezn&previous_page_section_name=1000&federated_search_id=d4d0a6b2-86be-4b37-8546-625e171c4901,https://www.airbnb.com/users/show/484719831,,,5.0,4.8,5.0,5.0,4.8,4.8,"https://maps.google.com/maps?ll=26.7303,88.4417&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Cleaning products', 'Shampoo', 'Body soap', 'Paid washer – In building', 'Essentials', 'Hangers', 'Bed linens', 'Extra pillows and blankets', 'Clothing storage: closet', 'TV', 'Books and reading material', 'Ceiling fan', 'Lock on bedroom door', 'First aid kit', 'Wifi', 'Kitchen', 'Free parking on premises', 'Luggage dropoff allowed', 'Long term stays allowed', 'Unavailable: Exterior security cameras on property\nExterior security cameras on property', 'Unavailable: Dryer\nDryer', 'Unavailable: Air conditioning\nAir conditioning', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating', 'Unavailable: Hot water\nHot water']"
https://www.airbnb.com/rooms/1175986413140825130?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221264_P39w377OXaTKk_gf&previous_page_section_name=1000&federated_search_id=d4d0a6b2-86be-4b37-8546-625e171c4901,Panchagarh,Rental unit in Wast · ★New · 2 bedrooms · 1 bed · 1 bath,,,,https://www.airbnb.com/users/show/582634408,,Forget your worries in this spacious and serene space.,,,,,,,,"['Washer', 'TV', 'Exterior security cameras on property', 'Fire extinguisher', 'First aid kit', 'Kitchen', 'Free parking on premises', 'Unavailable: Wifi\nWifi', 'Unavailable: Dryer\nDryer', 'Unavailable: Air conditioning\nAir conditioning', 'Unavailable: Essentials\nEssentials', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating', 'Unavailable: Hot water\nHot water']"
https://www.airbnb.com/rooms/780325702200909650?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718221264_P37ubohGjks72SrV&previous_page_section_name=1000&federated_search_id=d4d0a6b2-86be-4b37-8546-625e171c4901,Panchagarh,Condo in Siliguri · ★5.0 · 2 bedrooms · 2 beds · 1.5 baths,,11 reviews,https://www.airbnb.com/rooms/780325702200909650/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718221264_P37ubohGjks72SrV&previous_page_section_name=1000&federated_search_id=d4d0a6b2-86be-4b37-8546-625e171c4901,https://www.airbnb.com/users/show/418855681,Response rate: 100%,,4.7,4.8,5.0,5.0,4.6,4.8,"https://maps.google.com/maps?ll=26.7353,88.4104&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Shampoo', 'Body soap', 'Shower gel', 'Essentials', 'Extra pillows and blankets', 'Drying rack for clothing', 'Clothing storage: closet', 'HDTV with Amazon Prime Video, Chromecast, Disney+', 'AC - split type ductless system', 'Ceiling fan', 'Exterior security cameras on property', 'Wifi', 'Kitchen', 'Haier refrigerator', 'Microwave', 'Cooking basics', 'Hot water kettle', 'Wine glasses', 'Free parking on premises', 'Unavailable: Washer\nWasher', 'Unavailable: Dryer\nDryer', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating', 'Unavailable: Hot water\nHot water']"
