listing_link,base_urls,listing_title,listing_rating,bedrooms,beds,baths,latitude,longitude,price_per_night,review_count,review_count_link,listing_description,host_link,host_response_rate,cleanliness_ratings,accuracy_ratings,check-in_ratings,communication_ratings,location_ratings,value_ratings,facilities,principalSubdivision,city,localityName,country_name,is_bd_division
https://www.airbnb.com/rooms/1154195330605278729?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718223449_P3b2RQGFI4YwOTAv&previous_page_section_name=1000&federated_search_id=f992ccd9-2933-4c4f-8871-63a97792c7dd,https://www.airbnb.com/rooms/1154195330605278729,Rental Unit In Dhaka , New , 1  , 1  , 1 ,23.818526,90.428281,28.0,0,,"Welcome to our 250 sq. ft studio apartment

✦ Our building consists of many amenities:
* Swimming pool
* Multi-purpose hall with stage
* Movie theatre (50 seats)
* Prayer room
* Fully equipped Gym
* Steam room
* Rooftop BBQ station
* Jogging track and rooftop gardens with seating
* Lounge area
* 24/7 Security

✦ We also provide services:
* Room and bathroom cleaning
* Laundry Services
* Garbage collection
* Food (menu will be provided) 
* Airport drop off and Pick up

Have a nice stay!",https://www.airbnb.com/users/show/120995237,100.0,,,,,,,"['Hair dryer', 'Cleaning products', 'Shampoo', 'Body soap', 'Outdoor shower', 'Hot water', 'Shower gel', 'Washer', 'Essentials', 'Hangers', 'Bed linens', 'Extra pillows and blankets', 'Room-darkening shades', 'Iron', 'Drying rack for clothing', 'Safe', 'Mosquito net', 'Clothing storage', 'TV', 'Exercise equipment', 'Books and reading material', 'Movie theater', 'Crib', 'Pack ’n play/Travel crib', 'Children’s books and toys', 'High chair', 'Children’s dinnerware', 'Changing table', 'Window guards', ""Children's playroom"", 'Outdoor playground', 'Air conditioning', 'Ceiling fan', 'Heating', 'Fire extinguisher', 'First aid kit', 'Wifi', 'Dedicated workspace', 'Kitchen', 'Refrigerator', 'Microwave', 'Cooking basics', 'Dishes and silverware', 'Mini fridge', 'Freezer', 'Stove', 'Oven', 'Hot water kettle', 'Coffee maker: Keurig coffee machine, Nespresso, pour-over coffee', 'Wine glasses', 'Toaster', 'Blender', 'Barbecue utensils', 'Dining table', 'Coffee', 'Waterfront', 'Private entrance', 'Laundromat nearby', 'Patio or balcony', 'Backyard', 'Outdoor furniture', 'Outdoor dining area', 'Outdoor kitchen', 'BBQ grill', 'Sun loungers', 'Free parking on premises', 'Free street parking', 'Pool', 'Sauna', 'Elevator', 'Gym', 'Paid parking on premises', 'Pets allowed', 'Luggage dropoff allowed', 'Smoking allowed', 'Long term stays allowed', 'Self check-in', 'Building staff', 'Cleaning available during stay']",Dhaka Division,Dhaka,Kuril,Bangladesh,True
https://www.airbnb.com/rooms/997100830142318898?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2025-03-01&check_out=2025-03-06&source_impression_id=p3_1718223449_P33MOS9LH_pAkaem&previous_page_section_name=1000&federated_search_id=f992ccd9-2933-4c4f-8871-63a97792c7dd,https://www.airbnb.com/rooms/997100830142318898,Condo In Dhaka , 5.0 , 3  , 4  , 3 ,23.8123,90.4283,65.0,0,,,https://www.airbnb.com/users/show/503646029,100.0,4.9,5.0,4.8,5.0,5.0,4.7,"['Hair dryer', 'Cleaning products', 'Dove shampoo', 'Lux body soap', 'Bidet', 'Hot water', 'Free washer – In unit', 'Free dryer – In unit', 'Essentials', 'Hangers', 'Bed linens', 'Extra pillows and blankets', 'Room-darkening shades', 'Iron', 'Drying rack for clothing', 'Mosquito net', 'Clothing storage: closet and wardrobe', 'TV', 'AC - split type ductless system', 'Ceiling fan', 'Heating', 'Exterior security cameras on property', 'Fire extinguisher', 'First aid kit', 'Wifi', 'Kitchen', 'Walton refrigerator', 'Microwave', 'Cooking basics', 'Dishes and silverware', 'Freezer', 'Gas stove', 'Hot water kettle', 'Toaster', 'Dining table', 'Free parking on premises', 'Elevator', 'EV charger', 'Luggage dropoff allowed', 'Long term stays allowed', 'Self check-in', 'Building staff', 'Cleaning available during stay']",Dhaka Division,Dhaka,Solmaid,Bangladesh,True
https://www.airbnb.com/rooms/1155661401761943849?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718223449_P3FjSR3_AU7Q_Usd&previous_page_section_name=1000&federated_search_id=f992ccd9-2933-4c4f-8871-63a97792c7dd,https://www.airbnb.com/rooms/1155661401761943849,Rental Unit In Dhaka , New , 1  , 2  , 1 ,23.818712,90.426786,50.0,0,,"Welcome to our 500 sq. ft studio apartment

✦ Our building consists of many amenities:
* Swimming pool
* Multi-purpose hall with stage
* Movie theatre (50 seats)
* Prayer room
* Fully equipped Gym
* Steam room
* Rooftop BBQ station
* Jogging track and rooftop gardens with seating
* Lounge area
* 24/7 Security

✦ We also provide services:
* Room and bathroom cleaning
* Laundry Services
* Garbage collection
* Food (menu will be provided) 
* Airport drop off and Pick up

Have a nice stay!",https://www.airbnb.com/users/show/120995237,100.0,,,,,,,"['Hair dryer', 'Cleaning products', 'Shampoo', 'Body soap', 'Outdoor shower', 'Hot water', 'Washer', 'Essentials', 'Hangers', 'Bed linens', 'Extra pillows and blankets', 'Room-darkening shades', 'Iron', 'Drying rack for clothing', 'Safe', 'Mosquito net', 'Clothing storage', 'TV with standard cable', 'Exercise equipment', 'Books and reading material', 'Movie theater', 'Crib', 'Pack ’n play/Travel crib', 'Children’s books and toys', 'High chair', 'Children’s dinnerware', 'Changing table', 'Window guards', 'Outlet covers', ""Children's playroom"", 'Outdoor playground', 'Air conditioning', 'Ceiling fan', 'Heating', 'Fire extinguisher', 'First aid kit', 'Wifi', 'Dedicated workspace', 'Kitchen', 'Refrigerator', 'Microwave', 'Cooking basics', 'Dishes and silverware', 'Mini fridge', 'Freezer', 'Stove', 'Oven', 'Hot water kettle', 'Coffee maker: Keurig coffee machine, Nespresso, pour-over coffee', 'Wine glasses', 'Toaster', 'Blender', 'Barbecue utensils', 'Dining table', 'Coffee', 'Waterfront', 'Private entrance', 'Laundromat nearby', 'Patio or balcony', 'Backyard', 'Outdoor furniture', 'Outdoor dining area', 'Outdoor kitchen', 'BBQ grill', 'Sun loungers', 'Free parking on premises', 'Free street parking', 'Pool', 'Sauna', 'Elevator', 'Gym', 'Paid parking on premises', 'Pets allowed', 'Smoking allowed', 'Long term stays allowed', 'Self check-in', 'Building staff']",Dhaka Division,Dhaka,Kuril,Bangladesh,True
https://www.airbnb.com/rooms/583801466021278395?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1361728761&search_mode=regular_search&check_in=2024-06-16&check_out=2024-06-21&source_impression_id=p3_1718223449_P3QG9vX1kDNTF3gk&previous_page_section_name=1000&federated_search_id=f992ccd9-2933-4c4f-8871-63a97792c7dd,https://www.airbnb.com/rooms/583801466021278395,Rental Unit In Dhaka , 4.72 , 1  , 1  , 1  ,23.863269,90.386817,16.0,29,https://www.airbnb.com/rooms/583801466021278395/reviews?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1361728761&search_mode=regular_search&check_in=2024-06-16&check_out=2024-06-21&source_impression_id=p3_1718223449_P3QG9vX1kDNTF3gk&previous_page_section_name=1000&federated_search_id=f992ccd9-2933-4c4f-8871-63a97792c7dd,,https://www.airbnb.com/users/show/276384780,,4.6,4.7,4.9,4.7,4.4,4.5,"['Bidet', 'Hot water', 'Essentials', 'Hangers', 'Bed linens', 'Mosquito net', 'TV', 'Air conditioning', 'Ceiling fan', 'Lock on bedroom door', 'Exterior security cameras on property', 'Smoke alarm', 'Fire extinguisher', 'First aid kit', 'Wifi', 'Refrigerator', 'Microwave', 'Dishes and silverware', 'Freezer', 'Private entrance', 'Elevator', 'Luggage dropoff allowed', 'Long term stays allowed', 'Self check-in', 'Building staff']",Dhaka Division,Dhaka,Uttara,Bangladesh,True
https://www.airbnb.com/rooms/1131821694992718385?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718223449_P3JrLSUWMT2tBmMW&previous_page_section_name=1000&federated_search_id=f992ccd9-2933-4c4f-8871-63a97792c7dd,https://www.airbnb.com/rooms/1131821694992718385,Serviced Apartment In Dhaka , New , 1  , 1  , 1 ,23.8684,90.3947,45.0,0,,,https://www.airbnb.com/users/show/1238900,100.0,,,,,,,"['Hair dryer', 'Cleaning products', 'Shampoo', 'Body soap', 'Bidet', 'Hot water', 'Shower gel', 'Washer', 'Essentials', 'Hangers', 'Bed linens', 'Extra pillows and blankets', 'Iron', 'Safe', 'Clothing storage', 'TV', 'Air conditioning', 'Heating', 'Fire extinguisher', 'First aid kit', 'Wifi', 'Dedicated workspace', 'Kitchen', 'Refrigerator', 'Microwave', 'Cooking basics', 'Dishes and silverware', 'Mini fridge', 'Freezer', 'Stove', 'Hot water kettle', 'Coffee maker', 'Toaster', 'Blender', 'Rice maker', 'Coffee', 'Paid parking on premises', 'Breakfast', 'Smoking allowed', 'Long term stays allowed', 'Self check-in', 'Building staff', 'Cleaning available during stay']",Dhaka Division,Dhaka,Uttara,Bangladesh,True
https://www.airbnb.com/rooms/954181448796983132?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1715854021&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718223449_P3mv1CX9E0-pI5Z6&previous_page_section_name=1000&federated_search_id=f992ccd9-2933-4c4f-8871-63a97792c7dd,https://www.airbnb.com/rooms/954181448796983132,Rental Unit In Dhaka ,, 1  , 1  , 1 ,23.8241,90.4323,10.0,1,https://www.airbnb.com/rooms/954181448796983132/reviews?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1715854021&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718223449_P3mv1CX9E0-pI5Z6&previous_page_section_name=1000&federated_search_id=f992ccd9-2933-4c4f-8871-63a97792c7dd,Guest access,https://www.airbnb.com/users/show/271051717,,,,,,,,"['Shampoo', 'Body soap', 'Shower gel', 'Essentials', 'Hangers', 'Iron', 'Mosquito net', 'Books and reading material', 'Air conditioning', 'Ceiling fan', 'Lock on bedroom door', 'Wifi', 'Kitchen', 'Microwave', 'Cooking basics', 'Dishes and silverware', 'Oven', 'Luggage dropoff allowed', 'Smoking allowed']",Dhaka Division,Dhaka,Bashundhara Residential Area,Bangladesh,True
https://www.airbnb.com/rooms/648281507946357334?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718223449_P3LYj4Gg_ZTYY5Oo&previous_page_section_name=1000&federated_search_id=f992ccd9-2933-4c4f-8871-63a97792c7dd,https://www.airbnb.com/rooms/648281507946357334,Rental Unit In Dhaka ,, 1  , 2  , 1 ,23.8641,90.3965,26.0,0,,,https://www.airbnb.com/users/show/463771903,100.0,,,,,,,"['Bathtub', 'Bidet', 'Hot water', 'Free washer – In unit', 'Hangers', 'Bed linens', 'Extra pillows and blankets', 'Room-darkening shades', 'Iron', 'Drying rack for clothing', 'Mosquito net', 'Clothing storage', 'HDTV with premium cable', 'AC - split type ductless system', 'Portable fans', 'Fire extinguisher', 'First aid kit', 'Wifi', 'Kitchen', 'Refrigerator', 'Microwave', 'Cooking basics', 'Gas stove', 'Oven', 'Hot water kettle', 'Coffee maker', 'Blender', 'Dining table', 'Coffee', 'Laundromat nearby', 'Free parking garage on premises – 1 space', 'Long term stays allowed', 'Self check-in', 'Building staff']",Dhaka Division,Dhaka,Uttara,Bangladesh,True
https://www.airbnb.com/rooms/602815193000717960?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718223449_P36ljsXmN1o8LfOM&previous_page_section_name=1000&federated_search_id=f992ccd9-2933-4c4f-8871-63a97792c7dd,https://www.airbnb.com/rooms/602815193000717960,Serviced Apartment In Dhaka , 4.70 , 1  ,, 1  ,23.81516,90.41351,24.0,20,https://www.airbnb.com/rooms/602815193000717960/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718223449_P36ljsXmN1o8LfOM&previous_page_section_name=1000&federated_search_id=f992ccd9-2933-4c4f-8871-63a97792c7dd,,https://www.airbnb.com/users/show/56040444,90.0,4.4,4.6,4.8,4.8,4.8,4.5,"['Bathtub', 'Hair dryer', 'Cleaning products', 'Shampoo', 'Body soap', 'Hot water', 'Free washer – In unit', 'Free dryer – In unit', 'Essentials', 'Hangers', 'Bed linens', 'Extra pillows and blankets', 'Room-darkening shades', 'Iron', 'Safe', 'Mosquito net', 'Clothing storage', 'TV with standard cable', 'Exercise equipment', 'Books and reading material', 'Children’s books and toys', 'High chair', 'Baby bath', 'Children’s dinnerware', 'Window guards', 'Air conditioning', 'Ceiling fan', 'Heating', 'Noise decibel monitors on property', 'Exterior security cameras on property', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'First aid kit', 'Wifi – 35 Mbps', 'Dedicated workspace', 'Kitchen', 'Refrigerator', 'Microwave', 'Cooking basics', 'Dishes and silverware', 'Freezer', 'Dishwasher', 'Stove', 'Hot water kettle', 'Coffee maker', 'Trash compactor', 'Dining table', 'Private entrance', 'Shared patio or balcony', 'Backyard', 'Outdoor dining area', 'BBQ grill', 'Free parking on premises', 'Free street parking', 'Private hot tub', 'Elevator', 'Gym nearby', 'Private living room', 'Pets allowed', 'Luggage dropoff allowed', 'Breakfast', 'Long term stays allowed', 'Self check-in', 'Building staff']",Dhaka Division,Dhaka,Joar Sahara,Bangladesh,True
https://www.airbnb.com/rooms/950362286385420052?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718223452_P3W-C0b6htIE9coB&previous_page_section_name=1000&federated_search_id=4148d1aa-fd94-4710-9068-8e2e677c52ca,https://www.airbnb.com/rooms/950362286385420052,Rental Unit In Dhaka ,, 2  , 2  , 1 ,23.824928,90.428907,35.0,0,,,https://www.airbnb.com/users/show/525918422,100.0,,,,,,,"['City skyline view', 'Essentials', 'Hangers', 'Bed linens', 'Clothing storage', '43 inch HDTV with Chromecast', 'Exercise equipment', 'Air conditioning', 'Ceiling fan', 'Fire extinguisher', 'Wifi', 'Dedicated workspace', 'Kitchen', 'Walton refrigerator', 'Dishes and silverware', 'Freezer', 'Oven', 'Hot water kettle', 'Blender', 'Dining table', 'Private patio or balcony', 'Shared outdoor pool - available all year, rooftop', 'Elevator', 'Shared gym in building', 'Paid parking on premises', 'Long term stays allowed', 'Self check-in', 'Building staff', 'Cleaning available during stay']",Dhaka Division,Dhaka,Solmaid,Bangladesh,True
https://www.airbnb.com/rooms/1040331717698206998?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1795664597&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718223452_P3JiFFdpGxSpGBQp&previous_page_section_name=1000&federated_search_id=4148d1aa-fd94-4710-9068-8e2e677c52ca,https://www.airbnb.com/rooms/1040331717698206998,Rental Unit In Dhaka ,, 1  , 1  , 1 ,23.819559,90.428287,14.0,1,https://www.airbnb.com/rooms/1040331717698206998/reviews?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1795664597&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718223452_P3JiFFdpGxSpGBQp&previous_page_section_name=1000&federated_search_id=4148d1aa-fd94-4710-9068-8e2e677c52ca,Relax with the whole family at this peaceful place to stay.,https://www.airbnb.com/users/show/259575183,,,,,,,,"['TV', 'Air conditioning', 'Lock on bedroom door', 'Exterior security cameras on property', 'Carbon monoxide alarm', 'Wifi', 'Kitchen', 'Paid parking on premises']",Dhaka Division,Dhaka,Kuril,Bangladesh,True
https://www.airbnb.com/rooms/42476372?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-22&check_out=2024-06-27&source_impression_id=p3_1718223452_P3hwtxCiohlo9K_y&previous_page_section_name=1000&federated_search_id=4148d1aa-fd94-4710-9068-8e2e677c52ca,https://www.airbnb.com/rooms/42476372,Serviced Apartment In Dhaka , 4.87 , 3  , 3  , 3 ,23.81915,90.43068,38.0,69,https://www.airbnb.com/rooms/42476372/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-22&check_out=2024-06-27&source_impression_id=p3_1718223452_P3hwtxCiohlo9K_y&previous_page_section_name=1000&federated_search_id=4148d1aa-fd94-4710-9068-8e2e677c52ca,,https://www.airbnb.com/users/show/271035715,100.0,4.7,4.8,4.9,4.9,4.9,4.7,"['Hair dryer', 'Shampoo', 'Hot water', 'Essentials', 'Hangers', 'TV with standard cable', 'Children’s books and toys', 'Window guards', 'Table corner guards', 'Air conditioning', 'Indoor fireplace', 'Exterior security cameras on property', 'Fire extinguisher', 'First aid kit', 'Wifi', 'Kitchen', 'Refrigerator', 'Microwave', 'Cooking basics', 'Dishes and silverware', 'Stove', 'Oven', 'Coffee maker', 'Private entrance', 'Patio or balcony', 'Free parking on premises', 'Free street parking', 'Elevator', 'Paid parking on premises', 'Long term stays allowed', 'Self check-in', 'Lockbox', 'Host greets you']",Dhaka Division,Dhaka,Bashundhara Residential Area,Bangladesh,True
https://www.airbnb.com/rooms/1170385624076875664?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718223452_P3EVX4id3wxy8O89&previous_page_section_name=1000&federated_search_id=4148d1aa-fd94-4710-9068-8e2e677c52ca,https://www.airbnb.com/rooms/1170385624076875664,Rental Unit In Dhaka , New , 3  , 3  , 4 ,23.8251,90.4389,55.0,0,,Have fun with the whole family at this stylish place.,https://www.airbnb.com/users/show/581131432,,,,,,,,"['Outdoor shower', 'Washer', 'TV', 'Air conditioning', 'Noise decibel monitors on property', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'First aid kit', 'Wifi', 'Dedicated workspace', 'Kitchen', 'Fire pit', 'Outdoor dining area', 'BBQ grill', 'Free parking on premises', 'Hot tub', 'Paid parking on premises']",Dhaka Division,Dhaka,Bashundhara Residential Area,Bangladesh,True
https://www.airbnb.com/rooms/1131703075991410674?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1880475214&search_mode=regular_search&check_in=2024-06-20&check_out=2024-06-25&source_impression_id=p3_1718223452_P3HWuMoNMzNuc9CE&previous_page_section_name=1000&federated_search_id=4148d1aa-fd94-4710-9068-8e2e677c52ca,https://www.airbnb.com/rooms/1131703075991410674,Rental Unit In Dhaka , New , 1  ,, 1 ,23.819988,90.430469,14.0,0,,"Our home is built with a lot of love and passion and the moment you step in you realize how calm and peaceful it is .Its surrounded by trees and birds. The room is super cozy with black out curtains, closet & huge mirrors. It has a private  balcony & bathroom. 5 Minutes away from all the groceries, restaurants and hospitals. You also have a sitting area, dining and kitchen where you can cook or call our designated chef for a home cooked meal with a minimum charge. Perfect place for a short stay",https://www.airbnb.com/users/show/326963855,,,,,,,,"['Air conditioning', 'Lock on bedroom door', 'Wifi', 'Dedicated workspace', 'Kitchen', 'Self check-in', 'Building staff']",Dhaka Division,Dhaka,Bashundhara Residential Area,Bangladesh,True
https://www.airbnb.com/rooms/1161019655150142635?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718223452_P3iHAylkbxB38eBu&previous_page_section_name=1000&federated_search_id=4148d1aa-fd94-4710-9068-8e2e677c52ca,https://www.airbnb.com/rooms/1161019655150142635,Rental Unit In Dhaka , New , 1  , 2  , 1 ,23.82007,90.42815,40.0,0,,"Welcome to our 375 sq. ft studio apartment

✦ We provide Airport drop off and Pick up for $15

✦ Our building consists of many amenities:
* Swimming pool
* Multi-purpose hall with stage
* Movie theatre (50 seats)
* Prayer room
* Fully equipped Gym
* Steam room
* Rooftop BBQ station
* Jogging track and rooftop gardens with seating
* Lounge area
* 24/7 Security

✦ We also provide:
* Room and bathroom cleaning
* Laundry Services
* Garbage collection
* Food (menu will be provided) 

Have a nice stay",https://www.airbnb.com/users/show/120995237,100.0,,,,,,,"['Hair dryer', 'Cleaning products', 'Shampoo', 'Body soap', 'Outdoor shower', 'Hot water', 'Shower gel', 'Washer', 'Essentials', 'Hangers', 'Bed linens', 'Extra pillows and blankets', 'Room-darkening shades', 'Iron', 'Drying rack for clothing', 'Safe', 'Mosquito net', 'Clothing storage', 'TV', 'Exercise equipment', 'Books and reading material', 'Movie theater', 'Crib', 'Pack ’n play/Travel crib', 'Children’s books and toys', 'High chair', 'Children’s dinnerware', 'Changing table', 'Window guards', 'Outlet covers', ""Children's playroom"", 'Outdoor playground', 'Air conditioning', 'Ceiling fan', 'Heating', 'Fire extinguisher', 'First aid kit', 'Wifi', 'Dedicated workspace', 'Kitchen', 'Refrigerator', 'Microwave', 'Cooking basics', 'Dishes and silverware', 'Mini fridge', 'Freezer', 'Stove', 'Oven', 'Hot water kettle', 'Coffee maker: Keurig coffee machine, Nespresso, pour-over coffee', 'Wine glasses', 'Toaster', 'Blender', 'Barbecue utensils', 'Dining table', 'Coffee', 'Waterfront', 'Private entrance', 'Laundromat nearby', 'Patio or balcony', 'Backyard', 'Outdoor furniture', 'Outdoor dining area', 'Outdoor kitchen', 'BBQ grill', 'Bikes', 'Sun loungers', 'Free parking on premises', 'Free street parking', 'Pool', 'Sauna', 'Elevator', 'Gym', 'Paid parking on premises', 'Pets allowed', 'Smoking allowed', 'Long term stays allowed', 'Self check-in', 'Building staff', 'Cleaning available during stay']",Dhaka Division,Dhaka,Kuril,Bangladesh,True
https://www.airbnb.com/rooms/989566321584896857?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1747779971&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718223452_P3lft8vIOoloJLXi&previous_page_section_name=1000&federated_search_id=4148d1aa-fd94-4710-9068-8e2e677c52ca,https://www.airbnb.com/rooms/989566321584896857,Condo In Rupayan  ,, 1  , 1  , 1 ,23.8765,90.38,35.0,1,https://www.airbnb.com/rooms/989566321584896857/reviews?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1747779971&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718223452_P3lft8vIOoloJLXi&previous_page_section_name=1000&federated_search_id=4148d1aa-fd94-4710-9068-8e2e677c52ca,,https://www.airbnb.com/users/show/159806798,,,,,,,,"['Park view', 'Hair dryer', 'Cleaning products', 'Shampoo', 'Body soap', 'Bidet', 'Hot water', 'Essentials', 'Hangers', 'Bed linens', 'Extra pillows and blankets', 'Iron', 'Drying rack for clothing', 'Clothing storage: walk-in closet, closet, wardrobe, and dresser', 'TV', 'Exercise equipment', 'Theme room', 'Air conditioning', 'Ceiling fan', 'Lock on bedroom door', 'Exterior security cameras on property', 'Fire extinguisher', 'First aid kit', 'Wifi', 'Dedicated workspace', 'Kitchen', 'Microwave', 'Cooking basics', 'Dishes and silverware', 'Mini fridge', 'Electric stove', 'Hot water kettle', 'Coffee maker', 'Wine glasses', 'Toaster', 'Blender', 'Dining table', 'Patio or balcony', 'Backyard', 'Free parking on premises', 'Elevator', 'Shared gym in building', 'Pets allowed', 'Self check-in', 'Building staff']",Dhaka Division,Dhaka,Nalbhog,Bangladesh,True
https://www.airbnb.com/rooms/1165475946203861997?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718223452_P3diEpLKPeXL8RTB&previous_page_section_name=1000&federated_search_id=4148d1aa-fd94-4710-9068-8e2e677c52ca,https://www.airbnb.com/rooms/1165475946203861997,Rental Unit In Dhaka , New , 3  ,, 3 ,23.864391,90.395874,25.0,0,,"Forget your worries in this spacious and serene space beside Airport. 
Sector-3 of Uttara is very near to Airport and surrounded with restaurants and shopping mall. 
The apartment has 3 bedrooms, 2bedrooms have attached bathrooms and air-conditioning.",https://www.airbnb.com/users/show/233497593,98.0,,,,,,,"['TV', 'Air conditioning', 'Fire extinguisher', 'First aid kit', 'Wifi', 'Kitchen', 'Free parking on premises']",Dhaka Division,Dhaka,Uttara,Bangladesh,True
https://www.airbnb.com/rooms/1130689627150789276?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718223452_P3YvkPQndEtoGzvV&previous_page_section_name=1000&federated_search_id=4148d1aa-fd94-4710-9068-8e2e677c52ca,https://www.airbnb.com/rooms/1130689627150789276,Guesthouse In Dhaka , New , 1  , 1  , 1 ,23.8384,90.3709,20.0,0,,This stylish place to stay is perfect for group trips.,https://www.airbnb.com/users/show/483012730,100.0,,,,,,,"['TV', 'Air conditioning', 'Exterior security cameras on property', 'Wifi', 'Dedicated workspace', 'Kitchen', 'Free parking on premises']",Dhaka Division,Dhaka,Mirpur Cantonment,Bangladesh,True
https://www.airbnb.com/rooms/1045768146412823484?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-20&source_impression_id=p3_1718223476_P346GwIYTyJMmk9h&previous_page_section_name=1000&federated_search_id=4874e12c-c86e-4877-bef2-648587abaf16,https://www.airbnb.com/rooms/1045768146412823484,Rental Unit In Dhaka ,, 3  ,, 3 ,23.756836,90.338741,27.0,0,,Relax with the whole family at this peaceful place to stay.,https://www.airbnb.com/users/show/481052570,100.0,,,,,,,"['Hair dryer', 'Cleaning products', 'Shampoo', 'Hot water', 'Washer', 'Dryer', 'Essentials', 'Hangers', 'Extra pillows and blankets', 'Iron', 'Drying rack for clothing', 'Mosquito net', 'Clothing storage', 'TV', 'Crib', 'Window guards', 'Air conditioning', 'Ceiling fan', 'Portable fans', 'Heating', 'Exterior security cameras on property', 'First aid kit', 'Wifi', 'Dedicated workspace', 'Kitchen', 'Refrigerator', 'Microwave', 'Cooking basics', 'Dishes and silverware', 'Mini fridge', 'Freezer', 'Dishwasher', 'Stove', 'Oven', 'Hot water kettle', 'Coffee maker', 'Blender', 'Rice maker', 'Dining table', 'Private entrance', 'Patio or balcony', 'Free parking on premises', 'Elevator', 'EV charger', 'Luggage dropoff allowed', 'Long term stays allowed', 'Self check-in', 'Building staff', 'Cleaning available during stay']",Dhaka Division,Dhaka,Mohammadpur,Bangladesh,True
