listing_link,searched_location,title_bed_bats_review,price_per_night,review_count,review_count_link,host_link,host_response_rate,listing_description,cleanliness_ratings,accuracy_ratings,check-in_ratings,communication_ratings,location_ratings,value_ratings,google_map_location_link,facilities,base_urls
https://www.airbnb.com/rooms/738163332178126546?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-16&check_out=2024-06-21&source_impression_id=p3_1718486098_P3ZYOhKmL5FjDNk4&previous_page_section_name=1000&federated_search_id=72d01a75-1e5c-4d84-a107-777536c79b55,Moulvibazar,Vacation home in Sreemangal · 3 bedrooms · 3 beds · 2 baths,,,,https://www.airbnb.com/users/show/456866683,,Central location accessible by local transport. 10 mins from train station and all local shops available on foot. Has a private park for families. On site security guard. Private driver can be organised with car for a separate fee.,,,,,,,"https://maps.google.com/maps?ll=24.30933,91.72913&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['City skyline view', 'Air conditioning', 'Exterior security cameras on property', 'Smoke alarm', 'Wifi', 'Kitchen', 'Backyard', 'Outdoor furniture', 'Free parking on premises', 'Unavailable: TV\nTV', 'Unavailable: Washer\nWasher', 'Unavailable: Dryer\nDryer', 'Unavailable: Essentials\nEssentials', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating', 'Unavailable: Hot water\nHot water']",https://www.airbnb.com/rooms/738163332178126546
https://www.airbnb.com/rooms/52315422?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1255486423&search_mode=regular_search&check_in=2024-06-16&check_out=2024-06-21&source_impression_id=p3_1718486098_P33vIDAP8LSqbM3_&previous_page_section_name=1000&federated_search_id=72d01a75-1e5c-4d84-a107-777536c79b55,Moulvibazar,Bed and breakfast in Moulvi Bazar District · 28 bedrooms · 8 beds · 24 shared baths,,,,https://www.airbnb.com/users/show/246930848,Responds within a few days or more,,,,,,,,"https://maps.google.com/maps?ll=24.29197,91.73839&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Garden view', 'Mountain view', 'Pool view', 'Valley view', 'Hair dryer', 'Shampoo', 'Washer', 'Dryer', 'Essentials', 'Hangers', 'Iron', 'TV', 'Air conditioning', 'Heating', 'Exterior security cameras on property', 'Smoke alarm', 'Fire extinguisher', 'First aid kit', 'Wifi', 'Dedicated workspace', 'Private entrance', 'Free parking on premises', 'Pool', 'Hot tub', 'Elevator', 'Private living room', 'Pets allowed', 'Breakfast', 'Self check-in', 'Lockbox', 'Unavailable: Lock on bedroom door\nLock on bedroom door', 'Unavailable: Kitchen\nKitchen', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Hot water\nHot water']",https://www.airbnb.com/rooms/52315422
https://www.airbnb.com/rooms/24467075?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=480954456&search_mode=regular_search&check_in=2024-06-16&check_out=2024-06-21&source_impression_id=p3_1718486098_P3sPrc6hsHDtIzIk&previous_page_section_name=1000&federated_search_id=72d01a75-1e5c-4d84-a107-777536c79b55,Moulvibazar,Bed and breakfast in Sylhet · 1 bedroom · 2 beds · 1 private bath,,1 review,https://www.airbnb.com/rooms/24467075/reviews?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=480954456&search_mode=regular_search&check_in=2024-06-16&check_out=2024-06-21&source_impression_id=p3_1718486098_P3sPrc6hsHDtIzIk&previous_page_section_name=1000&federated_search_id=72d01a75-1e5c-4d84-a107-777536c79b55,https://www.airbnb.com/users/show/6785552,Response rate: 100%,,,,,,,,"https://maps.google.com/maps?ll=24.31141,91.73324&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Shampoo', 'Washer', 'Essentials', 'Iron', 'TV', 'Air conditioning', 'Indoor fireplace', 'Wifi', 'Kitchen', 'Free parking on premises', 'Private living room', 'Breakfast', 'Smoking allowed', 'Unavailable: Lock on bedroom door\nLock on bedroom door', 'Unavailable: Dryer\nDryer', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating', 'Unavailable: Hot water\nHot water']",https://www.airbnb.com/rooms/24467075
https://www.airbnb.com/rooms/869484612214553732?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-16&check_out=2024-06-21&source_impression_id=p3_1718486098_P36ilJMYvLwq6um1&previous_page_section_name=1000&federated_search_id=72d01a75-1e5c-4d84-a107-777536c79b55,Moulvibazar,Rental unit in মৌলভীবাজার · 1 bedroom · 1 bed · 1 private bath,,,,https://www.airbnb.com/users/show/510035328,,Support service/labor booking possible (additional).,,,,,,,"https://maps.google.com/maps?ll=24.48917,91.75613&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Kitchen', 'Free parking on premises', 'Smoking allowed', 'Unavailable: Exterior security cameras on property\nExterior security cameras on property', 'Unavailable: Wifi\nWifi', 'Unavailable: TV\nTV', 'Unavailable: Washer\nWasher', 'Unavailable: Dryer\nDryer', 'Unavailable: Air conditioning\nAir conditioning', 'Unavailable: Essentials\nEssentials', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating', 'Unavailable: Hot water\nHot water']",https://www.airbnb.com/rooms/869484612214553732
https://www.airbnb.com/rooms/1084905709113130482?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-17&check_out=2024-06-22&source_impression_id=p3_1718486098_P3-OTpxuFiCIrpJZ&previous_page_section_name=1000&federated_search_id=72d01a75-1e5c-4d84-a107-777536c79b55,Moulvibazar,Cabin in Sreemangal · 1 bedroom · 1 bed · 1 bath,,,,https://www.airbnb.com/users/show/355738037,,Relax with the whole family at this peaceful place to stay.,,,,,,,"https://maps.google.com/maps?ll=24.30914,91.73189&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Bidet', 'Essentials', 'Bed linens', 'Clothing storage', 'TV', 'Air conditioning', 'Ceiling fan', 'Exterior security cameras on property', 'Wifi', 'Kitchen', 'Refrigerator', 'Dishes and silverware', 'Resort access', 'Patio or balcony', 'Backyard', 'Outdoor dining area', 'BBQ grill', 'Free parking on premises', 'Pool', 'Single level home', 'Smoking allowed', 'Long term stays allowed', 'Unavailable: Washer\nWasher', 'Unavailable: Dryer\nDryer', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating', 'Unavailable: Hot water\nHot water']",https://www.airbnb.com/rooms/1084905709113130482
https://www.airbnb.com/rooms/937283573415718397?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-16&check_out=2024-06-21&source_impression_id=p3_1718486098_P3l99GgU0-1VhdNi&previous_page_section_name=1000&federated_search_id=72d01a75-1e5c-4d84-a107-777536c79b55,Moulvibazar,Hotel in Sreemangal · 5 bedrooms · 5 beds · 5 baths,,,,https://www.airbnb.com/users/show/526178540,,,,,,,,,"https://maps.google.com/maps?ll=24.3059,91.7344&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Shampoo', 'Hot water', 'Essentials', 'TV', 'Air conditioning', 'Exterior security cameras on property', 'Fire extinguisher', 'First aid kit', 'Wifi', 'Smoking allowed', 'Long term stays allowed', 'Host greets you', 'Unavailable: Kitchen\nKitchen', 'Unavailable: Washer\nWasher', 'Unavailable: Dryer\nDryer', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating']",https://www.airbnb.com/rooms/937283573415718397
https://www.airbnb.com/rooms/834584179652658572?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1595191822&search_mode=regular_search&check_in=2024-06-16&check_out=2024-06-21&source_impression_id=p3_1718486098_P3QD-KSoM_x6VmNR&previous_page_section_name=1000&federated_search_id=72d01a75-1e5c-4d84-a107-777536c79b55,Moulvibazar,Home in Sylhet · 1 bedroom · 1 bed · 1 shared bath,,,,https://www.airbnb.com/users/show/219768561,,"We welcome guests to stay in our home and experience authentic Bangladeshi family life and our homemade, locally sourced food. The beautiful Sreemangal countryside and tea gardens are a short drive away and you can enjoy walking in the local bazars where there is always something interesting to see. We maintain very high standards of hygiene and make sure there is always safe mineral water to drink. At the end of a busy day you can relax in your private room which has its own seating area.",,,,,,,"https://maps.google.com/maps?ll=24.30797,91.7223&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Garden view', 'Canal view', '32 inch TV with standard cable, premium cable', 'Crib', 'Children’s books and toys', 'Children’s dinnerware', 'Lock on bedroom door', 'First aid kit', 'Wifi', 'Dedicated workspace', 'Kitchen', 'Refrigerator', 'Dishes and silverware', 'Resort access', 'Backyard - Fully fenced', 'Outdoor dining area', 'Unavailable: Exterior security cameras on property\nExterior security cameras on property', 'Unavailable: Washer\nWasher', 'Unavailable: Dryer\nDryer', 'Unavailable: Air conditioning\nAir conditioning', 'Unavailable: Essentials\nEssentials', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating', 'Unavailable: Hot water\nHot water']",https://www.airbnb.com/rooms/834584179652658572
https://www.airbnb.com/rooms/944842519453167579?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-17&check_out=2024-06-22&source_impression_id=p3_1718486098_P3uIvTfd2stJnAmc&previous_page_section_name=1000&federated_search_id=72d01a75-1e5c-4d84-a107-777536c79b55,Moulvibazar,Bed and breakfast in Sylhet Division · Studio · 2 beds · 1 shared bath,,,,https://www.airbnb.com/users/show/246930848,Responds within a few days or more,"Only one Kilometer distance covered from Srimnagal town of Moulvibazar District. The resort is located straight to the south of Srimangal adjacent to Finlay Tea Garden. The charming beauty of Monipuri tribes attracts the tourist easily. It is situated surrounded of GSRT. Tourist will enjoy the beauty of nature from its top roof. Hence, it will be a beautiful nature picturesque place characterized by road & rail communications. s charming, one of a kind place.",,,,,,,"https://maps.google.com/maps?ll=24.29321,91.739339&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Washer', 'TV', 'Air conditioning', 'Exterior security cameras on property', 'Fire extinguisher', 'First aid kit', 'Wifi', 'Outdoor dining area', 'BBQ grill', 'Free parking on premises', 'Pool', 'Unavailable: Kitchen\nKitchen', 'Unavailable: Dryer\nDryer', 'Unavailable: Essentials\nEssentials', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating', 'Unavailable: Hot water\nHot water']",https://www.airbnb.com/rooms/944842519453167579
https://www.airbnb.com/rooms/43952438?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1026152439&search_mode=regular_search&check_in=2024-06-16&check_out=2024-06-21&source_impression_id=p3_1718486098_P3SmpXyPZvozVZNj&previous_page_section_name=1000&federated_search_id=72d01a75-1e5c-4d84-a107-777536c79b55,Moulvibazar,Hut in Moulvi Bazar District · 1 bedroom · 1 private bath,,,,https://www.airbnb.com/users/show/21859941,Response rate: 100%,,,,,,,,"https://maps.google.com/maps?ll=24.27902,91.77215&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Shampoo', 'Essentials', 'Hangers', 'TV', 'Air conditioning', 'Indoor fireplace', 'Heating', 'Lock on bedroom door', 'Exterior security cameras on property', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'First aid kit', 'Wifi', 'Private entrance', 'Free parking on premises', 'Private pool', 'Private living room', 'Breakfast', 'Smoking allowed', 'Unavailable: Kitchen\nKitchen', 'Unavailable: Washer\nWasher', 'Unavailable: Dryer\nDryer', 'Unavailable: Hot water\nHot water']",https://www.airbnb.com/rooms/43952438
https://www.airbnb.com/rooms/845080325882681026?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-16&check_out=2024-06-21&source_impression_id=p3_1718486098_P3HD4y7hqZpfr0JX&previous_page_section_name=1000&federated_search_id=72d01a75-1e5c-4d84-a107-777536c79b55,Moulvibazar,Hotel in Sreemangal · 1 bedroom · 1 bed · 1 private bath,,1 review,https://www.airbnb.com/rooms/845080325882681026/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-16&check_out=2024-06-21&source_impression_id=p3_1718486098_P3HD4y7hqZpfr0JX&previous_page_section_name=1000&federated_search_id=72d01a75-1e5c-4d84-a107-777536c79b55,https://www.airbnb.com/users/show/355738037,,"You won’t want to leave this charming, one-of-a-kind place.",,,,,,,"https://maps.google.com/maps?ll=24.30695,91.72904&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Bidet', 'Essentials', 'Bed linens', 'Clothing storage', 'TV', 'Air conditioning', 'Ceiling fan', 'Exterior security cameras on property', 'Wifi', 'Kitchen', 'Refrigerator', 'Dishes and silverware', 'Resort access', 'Patio or balcony', 'Backyard', 'Outdoor dining area', 'BBQ grill', 'Free parking on premises', 'Pool', 'Single level home', 'Smoking allowed', 'Long term stays allowed', 'Unavailable: Washer\nWasher', 'Unavailable: Dryer\nDryer', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating', 'Unavailable: Hot water\nHot water']",https://www.airbnb.com/rooms/845080325882681026
https://www.airbnb.com/rooms/24479957?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-16&check_out=2024-06-21&source_impression_id=p3_1718486098_P3DDwxHXH0_BKGS8&previous_page_section_name=1000&federated_search_id=72d01a75-1e5c-4d84-a107-777536c79b55,Moulvibazar,Bed and breakfast in Sylhet · 1 bedroom · 2 beds · 1 private bath,,,,https://www.airbnb.com/users/show/6785552,Response rate: 100%,,,,,,,,"https://maps.google.com/maps?ll=24.31109,91.7332&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Shampoo', 'Washer', 'Essentials', 'Iron', 'TV', 'Air conditioning', 'Indoor fireplace', 'Exterior security cameras on property', 'Wifi', 'Kitchen', 'Free parking on premises', 'Private living room', 'Breakfast', 'Smoking allowed', 'Unavailable: Dryer\nDryer', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating', 'Unavailable: Hot water\nHot water']",https://www.airbnb.com/rooms/24479957
https://www.airbnb.com/rooms/33549091?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-18&check_out=2024-06-25&source_impression_id=p3_1718486098_P3f7yjQptJCb2Q2W&previous_page_section_name=1000&federated_search_id=72d01a75-1e5c-4d84-a107-777536c79b55,Moulvibazar,Bungalow in Sreemangal Upazila · 2 bedrooms · 2 baths,,,,https://www.airbnb.com/users/show/34048760,,The space,,,,,,,"https://maps.google.com/maps?ll=24.26418,91.7182&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Hair dryer', 'Cleaning products', 'Shampoo', 'Body soap', 'Essentials', 'Bed linens', 'Extra pillows and blankets', 'Iron', 'TV', 'Air conditioning', 'Ceiling fan', 'Portable fans', 'Fire extinguisher', 'First aid kit', 'Wifi', 'Dedicated workspace', 'Kitchen', 'Walton refrigerator', 'Cooking basics', 'Dishes and silverware', 'Freezer', 'Gas stove', 'Dining table', 'Private entrance', 'Patio or balcony', 'Backyard', 'Outdoor furniture', 'BBQ grill: wood-burning', 'Free parking on premises', 'Private living room', 'Pets allowed', 'Breakfast', 'Smoking allowed', 'Long term stays allowed', 'Self check-in', 'Building staff', 'Cleaning available during stay', 'Unavailable: Washer\nWasher', 'Unavailable: Dryer\nDryer', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating', 'Unavailable: Hot water\nHot water']",https://www.airbnb.com/rooms/33549091
https://www.airbnb.com/rooms/24338517?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-18&check_out=2024-06-23&source_impression_id=p3_1718486098_P3PK6ES8eux1XGJH&previous_page_section_name=1000&federated_search_id=72d01a75-1e5c-4d84-a107-777536c79b55,Moulvibazar,Nature lodge in Bahubal Upazila · 1 bedroom · 3 beds · 2 shared baths,,1 review,https://www.airbnb.com/rooms/24338517/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-18&check_out=2024-06-23&source_impression_id=p3_1718486098_P3PK6ES8eux1XGJH&previous_page_section_name=1000&federated_search_id=72d01a75-1e5c-4d84-a107-777536c79b55,https://www.airbnb.com/users/show/183647594,Response rate: 100%,,,,,,,,"https://maps.google.com/maps?ll=24.29694,91.59476&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Essentials', 'Hangers', 'TV', 'Air conditioning', 'First aid kit', 'Wifi', 'Kitchen', 'Refrigerator', 'Private patio or balcony', 'Backyard', 'Free parking on premises', 'Breakfast', 'Smoking allowed', 'Unavailable: Washer\nWasher', 'Unavailable: Dryer\nDryer', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating', 'Unavailable: Hot water\nHot water']",https://www.airbnb.com/rooms/24338517
https://www.airbnb.com/rooms/24463252?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=480855878&search_mode=regular_search&check_in=2024-06-16&check_out=2024-06-21&source_impression_id=p3_1718486098_P3SaagY6E3AnLwvK&previous_page_section_name=1000&federated_search_id=72d01a75-1e5c-4d84-a107-777536c79b55,Moulvibazar,Bed and breakfast in Sylhet · 1 bedroom · 1 bed · 1 private bath,,,,https://www.airbnb.com/users/show/6785552,Response rate: 100%,,,,,,,,"https://maps.google.com/maps?ll=24.31031,91.73265&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Shampoo', 'Washer', 'Essentials', 'Iron', 'TV', 'Air conditioning', 'Indoor fireplace', 'Exterior security cameras on property', 'Wifi', 'Kitchen', 'Free parking on premises', 'Private living room', 'Breakfast', 'Smoking allowed', 'Unavailable: Lock on bedroom door\nLock on bedroom door', 'Unavailable: Dryer\nDryer', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating', 'Unavailable: Hot water\nHot water']",https://www.airbnb.com/rooms/24463252
https://www.airbnb.com/rooms/35747350?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=782477836&search_mode=regular_search&check_in=2024-06-19&check_out=2024-06-24&source_impression_id=p3_1718486101_P31NJe69hXeaRhdw&previous_page_section_name=1000&federated_search_id=62af1f10-006f-4e77-b0f1-cae18e2367dc,Moulvibazar,Bungalow in Moulvi Bazar District · 5 bedrooms · 6 beds · 2 baths,,,,https://www.airbnb.com/users/show/178261477,Response rate: 25%,,,,,,,,"https://maps.google.com/maps?ll=24.32794,91.73886&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Essentials', 'Air conditioning', 'Kitchen', 'Private entrance', 'Private living room', 'Pets allowed', 'Breakfast', 'Smoking allowed', 'Unavailable: Lock on bedroom door\nLock on bedroom door', 'Unavailable: Wifi\nWifi', 'Unavailable: TV\nTV', 'Unavailable: Washer\nWasher', 'Unavailable: Dryer\nDryer', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating', 'Unavailable: Hot water\nHot water']",https://www.airbnb.com/rooms/35747350
https://www.airbnb.com/rooms/30884771?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-17&check_out=2024-06-22&source_impression_id=p3_1718486101_P3_Q_MmFPuTnCEiJ&previous_page_section_name=1000&federated_search_id=62af1f10-006f-4e77-b0f1-cae18e2367dc,Moulvibazar,Villa in Moulvi Bazar District · 3 bedrooms · 3 beds · 2 baths,,2 reviews,https://www.airbnb.com/rooms/30884771/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-17&check_out=2024-06-22&source_impression_id=p3_1718486101_P3_Q_MmFPuTnCEiJ&previous_page_section_name=1000&federated_search_id=62af1f10-006f-4e77-b0f1-cae18e2367dc,https://www.airbnb.com/users/show/230821466,Response rate: 100%,,,,,,,,"https://maps.google.com/maps?ll=24.4314,91.76116&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Hangers', 'Bed linens', 'TV', 'Air conditioning', 'Portable fans', 'Kitchen', 'Private entrance', 'BBQ grill: charcoal', 'Free parking on premises', 'Unavailable: Wifi\nWifi', 'Unavailable: Washer\nWasher', 'Unavailable: Dryer\nDryer', 'Unavailable: Essentials\nEssentials', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating', 'Unavailable: Hot water\nHot water']",https://www.airbnb.com/rooms/30884771
https://www.airbnb.com/rooms/682490025079629783?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-16&check_out=2024-06-22&source_impression_id=p3_1718486111_P3kxP_66vDJXtSZA&previous_page_section_name=1000&federated_search_id=e586a46d-baae-4e76-8a52-8142652cdc44,Habiganj,Vacation home in Habiganj District · 4 bedrooms · 4.5 baths,,,,https://www.airbnb.com/users/show/256977618,,Relax with the whole family at this peaceful place to stay.,,,,,,,"https://maps.google.com/maps?ll=24.5999,91.6095&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Bathtub', 'Hot water', 'Essentials', 'Hangers', 'Bed linens', 'Iron', 'Mosquito net', 'Clothing storage: walk-in closet, closet, wardrobe, and dresser', 'Ceiling fan', 'Exterior security cameras on property', 'Wifi', 'Dedicated workspace', 'Kitchen', 'Refrigerator', 'Microwave', 'Cooking basics', 'Dishes and silverware', 'Freezer', 'Hot water kettle', 'Dining table', 'Private entrance', 'Private patio or balcony', 'Private backyard – Fully fenced', 'Free driveway parking on premises', 'Pets allowed', 'Luggage dropoff allowed', 'Smoking allowed', 'Long term stays allowed', 'Cleaning available during stay', 'Unavailable: TV\nTV', 'Unavailable: Washer\nWasher', 'Unavailable: Dryer\nDryer', 'Unavailable: Air conditioning\nAir conditioning', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating']",https://www.airbnb.com/rooms/682490025079629783
https://www.airbnb.com/rooms/1139664615102353038?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1888934682&search_mode=regular_search&check_in=2024-06-17&check_out=2024-06-22&source_impression_id=p3_1718486111_P36zTRzbbYIpynfb&previous_page_section_name=1000&federated_search_id=e586a46d-baae-4e76-8a52-8142652cdc44,Habiganj,Bed and breakfast in Bahubal Upazila · ★New · 1 bedroom · 2 beds · 1 bath,,,,https://www.airbnb.com/users/show/183647594,Response rate: 100%,"Indulge in Unit 2B of Faizabad Hills Tea Resort, where comfort meets nature's allure. This serene getaway hosts four guests amidst lush tea gardens. Revel in panoramic hilltop vistas from the cozy bedroom, modern bathrooms, and open balcony. Equipped with Wi-Fi and optional food services, unwind in style. Explore nearby trails and cultural sites or simply bask in tranquility. Experience the enchantment of Bangladeshi tea gardens.",,,,,,,"https://maps.google.com/maps?ll=24.3007,91.5967&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Essentials', 'Hangers', 'TV', 'Air conditioning', 'Lock on bedroom door', 'First aid kit', 'Wifi', 'Kitchen', 'Refrigerator', 'Patio or balcony', 'Backyard', 'Free parking on premises', 'Breakfast', 'Smoking allowed', 'Unavailable: Exterior security cameras on property\nExterior security cameras on property', 'Unavailable: Washer\nWasher', 'Unavailable: Dryer\nDryer', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating', 'Unavailable: Hot water\nHot water']",https://www.airbnb.com/rooms/1139664615102353038
https://www.airbnb.com/rooms/941811172666490065?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-16&check_out=2024-06-21&source_impression_id=p3_1718486111_P3lVWJxpMNZgei8r&previous_page_section_name=1000&federated_search_id=e586a46d-baae-4e76-8a52-8142652cdc44,Habiganj,Home in Nabiganj · 1 bedroom · 1 bed · 1 bath,,,,https://www.airbnb.com/users/show/527383580,,"Hello I'm Abeer,Co Owner of this house. This house locate in a rural villages.
Who can come here?
 I prefer who want to see village culture & how rural villages people lived that guys are must come in my house.",,,,,,,"https://maps.google.com/maps?ll=24.5641,91.506&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['TV', 'Wifi', 'Dedicated workspace', 'Pets allowed', 'Self check-in', 'Lockbox', 'Unavailable: Exterior security cameras on property\nExterior security cameras on property', 'Unavailable: Kitchen\nKitchen', 'Unavailable: Washer\nWasher', 'Unavailable: Dryer\nDryer', 'Unavailable: Air conditioning\nAir conditioning', 'Unavailable: Essentials\nEssentials', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating', 'Unavailable: Hot water\nHot water']",https://www.airbnb.com/rooms/941811172666490065
https://www.airbnb.com/rooms/878146874284477876?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-16&check_out=2024-06-21&source_impression_id=p3_1718486111_P3ExDQES4sH-EeRy&previous_page_section_name=1000&federated_search_id=e586a46d-baae-4e76-8a52-8142652cdc44,Habiganj,Home in Habiganj District · 7 bedrooms · 12 beds · 3.5 baths,,,,https://www.airbnb.com/users/show/376635165,,"Welcome to my stunning dream home in the heart of Bangladesh, where you'll find an immaculately clean and stylish retreat surrounded by lush greenery and crystal-clear lakes. With a spacious living room featuring ample seating, large windows offering natural light, and a stunning view of the surrounding landscape, this home is perfect for anyone seeking a peaceful escape from city life.",,,,,,,"https://maps.google.com/maps?ll=24.55815,91.54074&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Washer', 'TV', 'Exercise equipment', 'Air conditioning', 'Exterior security cameras on property', 'Wifi', 'Kitchen', 'Lake access', 'Fire pit', 'Outdoor dining area', 'BBQ grill', 'Free parking on premises', 'Pets allowed', 'Smoking allowed', 'Unavailable: Dryer\nDryer', 'Unavailable: Essentials\nEssentials', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating', 'Unavailable: Hot water\nHot water']",https://www.airbnb.com/rooms/878146874284477876
